Date,TemperatureHighC,TemperatureAvgC,TemperatureLowC,DewpointHighC,DewpointAvgC,DewpointLowC,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxhPa,PressureMinhPa,WindSpeedMaxKMH,WindSpeedAvgKMH,GustSpeedMaxKMH,PrecipitationSumCM
14/09/2015,23.7,18.9,14.1,9.1,8.1,7.2,67,51,38,1023,1011,44,9,0,0
15/09/2015,29.1,21.9,14.7,14.4,9.8,7.1,72,47,26,1027,1023,27,4,0,0
16/09/2015,30.3,23.1,15.9,15.2,13.3,10.1,88,56,29,1028,1023,20,2,0,0
17/09/2015,31.3,24.2,17.1,16.9,13.6,9.6,89,55,27,1024,1018,24,3,0,0
18/09/2015,29,22.9,16.9,17.1,13.9,11.7,83,57,36,1019,1015,26,4,0,0
19/09/2015,27.6,23.1,18.5,20,17.4,13.9,93,73,44,1016,1011,34,5,0,0
20/09/2015,24.2,20.2,16.1,19.1,11.6,4.5,81,55,29,1021,1011,31,6,0,0
21/09/2015,21.5,17.1,12.6,10,7.2,4.9,63,52,37,1024,1020,45,5,0,0
22/09/2015,20.8,17.7,14.6,12.8,9.2,3.4,69,57,43,1027,1024,33,5,0,0
23/09/2015,26.3,19.6,12.7,12.9,9.7,5.8,84,59,28,1026,1022,17,3,0,0
24/09/2015,26.2,20.1,13.9,14.6,10.8,6.8,88,56,38,1028,1023,26,4,0,0
25/09/2015,21.2,18.3,15.4,13.5,10.6,7.6,80,60,41,1030,1027,29,4,0,0
26/09/2015,20.3,17.2,14.2,11.9,9.3,5.1,83,61,38,1033,1028,38,5,0,0
27/09/2015,20.3,15.4,10.7,14.9,10.9,6.6,91,73,59,1033,1027,23,4,0,0
28/09/2015,25.4,20.8,16.1,18.7,16.6,14.1,90,80,62,1028,1020,21,2,0,0
29/09/2015,27.6,23.8,20,21.6,20.1,18.6,95,83,62,1021,1012,29,4,0,0
30/09/2015,26.2,20.4,14.6,22.5,18.4,8.7,95,83,65,1015,1004,41,8,0,0
01/10/2015,16.6,14,11.3,11.6,9.1,6.6,90,75,62,1022,1015,34,6,0,0
02/10/2015,12.6,10.2,7.7,10.2,7.1,6.3,92,84,71,1025,1021,36,8,0,0
03/10/2015,11.3,9.6,7.8,7.2,6.4,5.1,93,81,66,1029,1024,42,8,0,0
04/10/2015,16.7,13.5,10.3,6.2,4.9,3.7,70,59,45,1028,1024,50,8,0,0
05/10/2015,18.5,14,9.6,10.1,7.1,3.8,80,67,53,1025,1019,24,4,0,0
06/10/2015,23,16.2,9.3,10.9,8.3,4.2,95,64,34,1020,1014,18,3,0,0
07/10/2015,22.7,17.2,11.7,11.3,10.2,9.5,91,66,46,1018,1014,26,3,0,0
08/10/2015,20.4,16.7,12.9,12.6,10.1,6.9,92,67,46,1022,1017,26,3,0,0
09/10/2015,25,19.2,13.3,18.9,15.1,11.7,95,81,57,1020,1007,34,5,0,0
10/10/2015,18.3,13.5,8.7,10.9,4.6,1.2,76,57,33,1021,1012,34,4,0,0
11/10/2015,21.3,15.1,8.9,9.8,6.4,4.8,82,58,36,1019,1011,34,5,0,0
12/10/2015,25.6,18.2,10.9,12.3,8.9,5.2,85,59,28,1012,1006,28,4,0,0
13/10/2015,22.7,18.4,14,14.8,12.6,9.1,92,69,52,1006,1000,29,6,0,0
14/10/2015,19.6,16.6,13.6,9.5,7,4.3,64,54,40,1012,1004,37,8,0,0
15/10/2015,17.8,13.4,9,5.4,3.8,1.8,74,53,35,1017,1012,39,6,0,0
16/10/2015,16.9,14.2,11.4,7.2,3.7,0.7,71,50,35,1017,1012,47,7,0,0.15
17/10/2015,12.3,8.6,4.8,3.6,-1.7,-7.1,72,48,27,1024,1016,42,8,0,0
18/10/2015,8.7,5.2,1.8,-2.8,-5.3,-9.2,64,49,28,1030,1023,32,6,0,0
19/10/2015,11.3,6,0.7,-0.4,-4.2,-5.7,70,49,30,1033,1025,43,5,0,0
20/10/2015,21.4,14.9,8.4,4.8,1.9,-0.7,58,43,28,1025,1021,35,8,0,0
21/10/2015,24.6,18,11.4,12.4,7.2,4.4,91,53,31,1027,1023,25,4,0,0
22/10/2015,23.6,18.2,12.7,10.1,8.6,7.2,73,52,37,1025,1017,29,5,0,0
23/10/2015,18.8,12.3,5.9,10.1,1.2,-2.7,62,48,31,1029,1019,28,6,0,0
24/10/2015,12.6,7.8,3,7.6,2.1,-2.9,72,64,52,1030,1023,23,4,0,0
25/10/2015,20.1,14.6,9.2,11.7,7.9,0.5,89,66,46,1025,1017,31,6,0,0
26/10/2015,14.6,9.7,4.8,3.2,0.7,-2.1,86,57,32,1033,1025,26,3,0,0
27/10/2015,14.6,9.5,4.4,6.7,2.6,-1.7,74,63,51,1036,1032,22,3,0,0
28/10/2015,19.8,14.9,9.9,18.7,12.5,5.8,95,86,72,1033,1004,50,9,0,0
29/10/2015,22.7,18.6,14.4,18.8,9.3,-1.3,95,59,25,1008,1001,59,12,0,0
30/10/2015,15.7,11.8,8,2.4,-0.6,-2.1,50,42,33,1021,1007,39,8,0,0
31/10/2015,12.8,7.6,2.4,5.1,0.2,-2.2,77,57,39,1025,1017,26,3,0,0
01/11/2015,18.2,14.4,10.6,10.9,7.9,2.3,75,64,51,1019,1011,34,6,0,0
02/11/2015,17.1,13.5,9.9,9.9,6.2,4.2,84,62,43,1021,1016,24,2,0,0
03/11/2015,23.8,15.7,7.7,10.9,7.2,5.4,96,63,32,1025,1020,23,3,0,0
04/11/2015,20.9,15.5,10.1,11.3,8.8,6.6,95,68,45,1029,1024,19,2,0,0
05/11/2015,19.6,15.3,10.9,17.6,14.6,10.2,96,91,79,1027,1020,17,2,0,0
06/11/2015,22.9,20.3,17.7,17.4,16.4,12.4,93,77,56,1021,1009,37,7,0,0
07/11/2015,21,16.2,11.3,13.1,5.8,-1.1,62,51,41,1021,1013,27,6,0,0
08/11/2015,14.3,10.5,6.7,0.7,-0.8,-2.3,61,47,33,1031,1021,34,5,0,0
